delegation_id,delegation_en,delegation_mx,delegation_fr,product_id,product_name_en,product_name_es,product_name_fr,sale_pvp_usd,sale_pvp_mx,sale_pvp_cad,sale_pvp_eur,sale_pvp_gbp,desc_final_comp,sale_pvp_usd_desc,sale_pvp_mx_desc,sale_pvp_cad_desc,sale_pvp_eur_desc,sale_pvp_gbp_desc,desc_final_opaco,sale_pvp_usd_desc_opaco,sale_pvp_mx_desc_opaco,sale_pvp_cad_desc_opaco,sale_pvp_eur_desc_opaco,sale_pvp_gbp_desc_opaco,priority,nexus_link,product_img1_link,sunwing_link,dispo_sunwing_link,royalton_link,dispo_royalton_link,royaltongroups_link,dispo_royaltongroups_link,starfish_link,dispo_starfish_link,princess_link,dispo_princess_link,memories_link,dispo_memories_link,categoria,sitio
108888,CR Costa Rica,CR Costa Rica,CR Costa Rica,1107,Pura Vida Sailing,Pura Vida Sailing,Pura Vida Sailing,108,1943,148,100,85,0,108,1943,148,100,85,5,103,1846,141,95,81,14,https://www.nexustours.com/services/details.aspx?productID=1107&paxs=10&productType=TKT&destinationID=108888&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Pura_Vida___Paseo_por_la_Costa_/MAIN-1107-Pura-Vida-Sailing-pprpvt.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=1107&paxs=10&productType=TKT&destinationID=108888&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=1107&paxs=10&productType=TKT&destinationID=108888&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=1107&paxs=10&productType=TKT&destinationID=108888&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=1107&paxs=10&productType=TKT&destinationID=108888&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=1107&paxs=10&productType=TKT&destinationID=108888&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=1107&paxs=10&productType=TKT&destinationID=108888&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
109303,MX Cancun & Riviera Maya,MX CancÃºn & Riviera Maya,MX Cancun & Riviera Maya,5449,Parasailing Adventure,Parasailing Adventure,Parasailing Adventure,77,1386,106,71,61,0,77,1386,106,71,61,5,74,1317,101,68,58,14,https://www.nexustours.com/services/details.aspx?productID=5449&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/Mexico/cancun/parasailing-adventure-cancun-01-web.jpg,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=5449&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=5449&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=5449&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=5449&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=5449&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://memories.nexustours.com/services/details.aspx?productID=5449&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
109303,MX Cancun & Riviera Maya,MX CancÃºn & Riviera Maya,MX Cancun & Riviera Maya,9775,Tour Coba & Turtles Adventure,Tour Coba & Turtles Adventure,Tour Coba & Turtles Adventure,179,3220,245,165,141,0,179,3220,245,165,141,5,171,3059,233,157,134,14,https://www.nexustours.com/services/details.aspx?productID=9775&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Tour_Coba___Turtles_Adventure/MAIN-9775-Tour-Coba---Turtles-Adventure-lvyl47.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=9775&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=9775&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=9775&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=9775&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=9775&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://memories.nexustours.com/services/details.aspx?productID=9775&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
108876,AW Aruba,AW Aruba,AW Aruba,5421,Half Day Private UTV Tour,Half Day Private UTV Tour,Half Day Private UTV Tour,500,8995,683,461,394,0,500,8995,683,461,394,5,475,8546,649,438,375,14,https://www.nexustours.com/services/details.aspx?productID=5421&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Tour_Privado_en_UTV_de_Medio_D_a/MAIN_HalfDayPrivateUTV001web.JPEG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=5421&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=5421&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=5421&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=5421&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=5421&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=5421&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
110965,MX Los Cabos,MX Los Cabos,MX Los Cabos,9844,Private Yacht SINAIA 45 ft,Private Yacht SINAIA 45 ft,Private Yacht SINAIA 45 ft,1499,26966,2045,1381,1180,0,1499,26966,2045,1381,1180,5,1425,25618,1943,1312,1121,14,https://www.nexustours.com/services/details.aspx?productID=9844&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/9844_Yate_Privado_SINAIA_45_pies/Private_Yacht_SINAIA_45_ft_web_(12).jpg,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=9844&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=9844&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=9844&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=9844&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=9844&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=9844&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
108876,AW Aruba,AW Aruba,AW Aruba,5565,Caribbean Dinner Sail,Caribbean Dinner Sail,Caribbean Dinner Sail,92,1655,126,85,73,0,92,1655,126,85,73,5,88,1573,120,81,70,13,https://www.nexustours.com/services/details.aspx?productID=5565&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Cena_Caribe_a_en_el_Mar/MAIN_CaribbeanDinnerSail-web.JPEG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=5565&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=5565&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=5565&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=5565&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=5565&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=5565&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
110965,MX Los Cabos,MX Los Cabos,MX Los Cabos,9850,Certified 2 Tank Dive,Certified 2 Tank Dive,Certified 2 Tank Dive,129,2321,176,119,102,0,129,2321,176,119,102,5,123,2205,168,114,97,13,https://www.nexustours.com/services/details.aspx?productID=9850&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Buceo_certificado_de_2_tanques/Certified-2-Tank-web--9-.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=9850&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=9850&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=9850&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=9850&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=9850&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=9850&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
110604,CU Varadero,CU Varadero,CU Varadero,6465,Havana Premium,Havana Premium,Havana Premium,137,2465,187,127,108,0,137,2465,187,127,108,5,131,2342,178,121,103,13,https://www.nexustours.com/services/details.aspx?productID=6465&paxs=10&productType=TKT&destinationID=110604&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Habana_Premium/havana-premium-002-web.JPEG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=6465&paxs=10&productType=TKT&destinationID=110604&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=6465&paxs=10&productType=TKT&destinationID=110604&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=6465&paxs=10&productType=TKT&destinationID=110604&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=6465&paxs=10&productType=TKT&destinationID=110604&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=6465&paxs=10&productType=TKT&destinationID=110604&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=6465&paxs=10&productType=TKT&destinationID=110604&addDays=2&nights=6&prov=SGN&accion=searchservices,1,tour,B2C
110965,MX Los Cabos,MX Los Cabos,MX Los Cabos,1308,Beach and dunes,Beach and dunes,Beach and dunes,180,3238,246,166,142,0,180,3238,246,166,142,5,171,3077,234,158,135,13,https://www.nexustours.com/services/details.aspx?productID=1308&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/ATV_Sport_2_5_Horas/MAIN_atv-sport-25-hours-los-cabos-mexico-3-web.JPEG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=1308&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=1308&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=1308&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=1308&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=1308&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=1308&paxs=10&productType=TKT&destinationID=110965&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
108888,CR Costa Rica,CR Costa Rica,CR Costa Rica,7952,Adventure Pass,Adventure Pass,Adventure Pass,185,3328,253,171,146,0,185,3328,253,171,146,5,176,3162,241,163,139,13,https://www.nexustours.com/services/details.aspx?productID=7952&paxs=10&productType=TKT&destinationID=108888&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Adventure_Pass_/MAIN-7952-Adventure-Pass-mylurz.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=7952&paxs=10&productType=TKT&destinationID=108888&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=7952&paxs=10&productType=TKT&destinationID=108888&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=7952&paxs=10&productType=TKT&destinationID=108888&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=7952&paxs=10&productType=TKT&destinationID=108888&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=7952&paxs=10&productType=TKT&destinationID=108888&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=7952&paxs=10&productType=TKT&destinationID=108888&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
110280,MX Puerto Vallarta,MX Puerto Vallarta,MX Puerto Vallarta,3677,Combo Canopy Razor Rancho Las Vegas,Combo Canopy Razor Rancho Las Vegas,Combo Canopy Razor Rancho Las Vegas,250,4498,342,231,197,0,250,4498,342,231,197,5,238,4274,325,220,188,13,https://www.nexustours.com/services/details.aspx?productID=3677&paxs=10&productType=TKT&destinationID=110280&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Combo_Canopy_Razor_Rancho_Las_Vegas/Combo_Rzr_Canopy_Rancho_Las_Vegas_MAIN.jpg,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=3677&paxs=10&productType=TKT&destinationID=110280&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=3677&paxs=10&productType=TKT&destinationID=110280&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=3677&paxs=10&productType=TKT&destinationID=110280&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=3677&paxs=10&productType=TKT&destinationID=110280&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=3677&paxs=10&productType=TKT&destinationID=110280&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=3677&paxs=10&productType=TKT&destinationID=110280&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
108939,LC St. Lucia,LC Santa LucÃ­a,LC St. Lucia,11392,Luxury Cruise Half Day-4 hours,Luxury Cruise Half Day-4 hours,Luxury Cruise Half Day-4 hours,250,4498,342,231,197,0,250,4498,342,231,197,5,238,4274,325,220,188,13,https://www.nexustours.com/services/details.aspx?productID=11392&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/11392/11392_SLU_Luxury_Cruise_Half_Day-4_hours_(4)_k5fv54.jpg,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=11392&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=11392&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=11392&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=11392&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://princess.nexustours.com/services/details.aspx?productID=11392&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=11392&paxs=10&productType=TKT&destinationID=108939&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
108876,AW Aruba,AW Aruba,AW Aruba,5416,Arikok Private Hiking Tour,Arikok Private Hiking Tour,Arikok Private Hiking Tour,450,8095,614,415,355,0,450,8095,614,415,355,5,428,7691,584,395,338,13,https://www.nexustours.com/services/details.aspx?productID=5416&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Tour_de_Caminata_Privada_por_Arikok/arikok-hiking-tour-aruba-006-web.JPEG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=5416&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=5416&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=5416&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=5416&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=5416&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=5416&paxs=10&productType=TKT&destinationID=108876&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
109650,CU Holguin,CU Holguin,CU Holguin,346,Dolphin Swim,Dolphin Swim,Dolphin Swim,75,1350,103,70,60,0,75,1350,103,70,60,5,72,1283,98,67,57,13,https://www.nexustours.com/services/details.aspx?productID=346&paxs=10&productType=TKT&destinationID=109650&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Nado_con_Delfines/Dolphin-Swim-Holguin-01-web.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=346&paxs=10&productType=TKT&destinationID=109650&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=346&paxs=10&productType=TKT&destinationID=109650&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=346&paxs=10&productType=TKT&destinationID=109650&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=346&paxs=10&productType=TKT&destinationID=109650&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=346&paxs=10&productType=TKT&destinationID=109650&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=346&paxs=10&productType=TKT&destinationID=109650&addDays=2&nights=6&prov=SGN&accion=searchservices,1,tour,B2C
110604,CU Varadero,CU Varadero,CU Varadero,351,Havana Special,Havana Special,Havana Special,165,2969,226,153,130,0,165,2969,226,153,130,5,157,2821,215,146,124,13,https://www.nexustours.com/services/details.aspx?productID=351&paxs=10&productType=TKT&destinationID=110604&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Habana_Especial/havana-special-varadero-003-web.JPEG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=351&paxs=10&productType=TKT&destinationID=110604&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=351&paxs=10&productType=TKT&destinationID=110604&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=351&paxs=10&productType=TKT&destinationID=110604&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=351&paxs=10&productType=TKT&destinationID=110604&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=351&paxs=10&productType=TKT&destinationID=110604&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=351&paxs=10&productType=TKT&destinationID=110604&addDays=2&nights=6&prov=SGN&accion=searchservices,1,tour,B2C
109303,MX Cancun & Riviera Maya,MX CancÃºn & Riviera Maya,MX Cancun & Riviera Maya,1239,Dolphin Encounter,Dolphin Encounter,Dolphin Encounter,99,1781,136,92,78,0,99,1781,136,92,78,5,95,1692,130,88,75,12,https://www.nexustours.com/services/details.aspx?productID=1239&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Dolphin_Encounter/MAIN-dolphin-encounter--1-.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=1239&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=1239&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=1239&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=1239&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=1239&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://memories.nexustours.com/services/details.aspx?productID=1239&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
109303,MX Cancun & Riviera Maya,MX CancÃºn & Riviera Maya,MX Cancun & Riviera Maya,640,Gimme All Challenge,Gimme All Challenge,Gimme All Challenge,199,3580,272,184,157,0,199,3580,272,184,157,5,190,3401,259,175,150,12,https://www.nexustours.com/services/details.aspx?productID=640&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Gimme_All_Challenge/MAIN-640-Gimme-All-Challenge-Selvatica-jr4hf6.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=640&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=640&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=640&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=640&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=640&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://memories.nexustours.com/services/details.aspx?productID=640&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
180657,DO Puerto Plata,DO Puerto Plata,DO Puerto Plata,3843,VIP Lounge Arrival at Puerto Plata Airport,VIP Lounge Arrival at Puerto Plata Airport,VIP Lounge Arrival at Puerto Plata Airport,50,900,69,47,40,0,50,900,69,47,40,5,48,855,66,45,38,12,https://www.nexustours.com/services/details.aspx?productID=3843&paxs=10&productType=TKT&destinationID=180657&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Servicio_VIP_de_Llegada_en_Aeropuerto_de_Puerto_Plata/vip-lounge-departure-puerto-plata-05-web.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=3843&paxs=10&productType=TKT&destinationID=180657&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=3843&paxs=10&productType=TKT&destinationID=180657&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://royalton-groups.nexustours.com/services/details.aspx?productID=3843&paxs=10&productType=TKT&destinationID=180657&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://starfish.nexustours.com/services/details.aspx?productID=3843&paxs=10&productType=TKT&destinationID=180657&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=3843&paxs=10&productType=TKT&destinationID=180657&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://memories.nexustours.com/services/details.aspx?productID=3843&paxs=10&productType=TKT&destinationID=180657&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
109303,MX Cancun & Riviera Maya,MX CancÃºn & Riviera Maya,MX Cancun & Riviera Maya,4625,Ziplining & Cenote,Ziplining & Cenote,Ziplining & Cenote,59,1062,81,55,47,0,59,1062,81,55,47,5,57,1009,77,53,45,12,https://www.nexustours.com/services/details.aspx?productID=4625&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,https://www.nexustours.com/images/upload/services/Tirolesa___Cenote/MAIN-4625-Ziplining-and-Cenote-f4xrqu.JPG,https://sunwingexperiences.nexustours.com/services/details.aspx?productID=4625&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton.nexustours.com/services/details.aspx?productID=4625&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://royalton-groups.nexustours.com/services/details.aspx?productID=4625&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://starfish.nexustours.com/services/details.aspx?productID=4625&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,https://princess.nexustours.com/services/details.aspx?productID=4625&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,1,https://memories.nexustours.com/services/details.aspx?productID=4625&paxs=10&productType=TKT&destinationID=109303&addDays=2&nights=6&prov=SGN&accion=searchservices,0,tour,B2C
